"回答日時","受付番号","回答ユーザ","第３回:キーワード①","第３回:キーワード②","第３回:キーワード③","第３回:キーワード④","第３回:キーワード⑤"
"2022/04/26 23:53","1755","37021210","自分のやりたいことをやる","企業で人を育てると考えていた","やりたいことが出てくる","責任がおもくなる","前向きに捉えられる人でなければならない"
"2022/04/26 23:53","1754","29022124","やると決めたら楽しむ。","好奇心を持つ。","来た波に乗る。","信頼を得る。","実際に体験する。"
"2022/04/26 23:53","1753","34022174","やると決めたら楽しむこと","自分で考えて自分で行動すること","波に乗って様々なことにチャレンジすること","弁護士は人の役にたっていることが実感できる仕事であること","学生時代の経験が将来の役にたつこと"
"2022/04/26 23:53","1752","38021409","自分のペース","やると決めたら楽しむ","やらないといけない事はやる","第三者の視点","出会い"
"2022/04/26 23:52","1751","24022710","やると決めたら楽しむ。","周りを俯瞰的に見ることが必要。","弁護士とは人の役に立っていることがダイレクトにわかる仕事。","実績を上げて信頼を得ることは自信につながる。","好奇心をもって自ら足を運び、経験することは価値がある。"
"2022/04/26 23:51","1750","22020010","自分の利益じゃなく他者の利益優先","ポジティブシンキング","やると決めたら楽しむ","実績が信頼と自信に繋がる","やり切る力"
"2022/04/26 23:50","1749","26022620","やると決めたら楽しむ","来た波には乗る","新しいことにチャレンジしたいし、知らないことの方が興味深い","自分が努力しない限り何もふってこない","聞かれる前に連絡をする"
"2022/04/26 23:48","1748","22021460","良い人間関係構築の大切さ","やらなくてはいけない時は逃げたりせずにポジティブに行動する","一貫性の大切さ","体験することの大切さ","「やると決めたら楽しむ」"
"2022/04/26 23:48","1747","23021133","分からないところを潰す","みんなで励ましあう","法律問題は決断の連続","自分が役に立ったとわかる瞬間が糧になる","やると決めたら楽しむ"
"2022/04/26 23:39","1745","26021057","司法試験の勉強が楽しかった","自分のペースでやりたいことをする","第三者の立場で全力を尽くす","来た波には乗る","やると決めたら楽しむ"
"2022/04/26 23:38","1744","37022221","やると決めたら楽しむ","第三者的な視点","成功が自信につながる","主体的な行動","出会いの重要性"
"2022/04/26 23:38","1743","25020509","やると決めたら楽しむ","第三者的な視点を持つ","自分が役に立った時のうれしさ","来た波に乗る","自分が努力しない限り得られるものはない"
"2022/04/26 23:36","1742","24020806","自分がちっぽけに感じたらそれが大人の始まり","自分で考えて自分で行動することが大切","自信をつけるためには実績を上げて信頼を得ること","自分でやると決めたなら楽しむ","いい波を作るかは自分の行動次第"
"2022/04/26 23:34","1741","24022567","やるって決めたら楽しむ","弁護士の仕事は第三者的に全力を尽くすこと","来た波には乗る","今までの経験がいろいろ役に立つことが結構出てくる","好奇心を持っていろんな現場に足を運んで自ら体験してそれを経験にしてほしい"
"2022/04/26 23:32","1740","37021662","やると決めたら楽しむ","好奇心を持っていろんな現場に足を運ぶ","最終的な結果を想像しすぎない程度で、来た波に乗る","自分が努力をしない限り、お金は降ってこない","関学が人生を円滑にする、すべての出発点"
"2022/04/26 23:31","1739","29020407","法律問題は決断の連続","来た波には乗る","やると決めたら楽しむ","自分が努力をしない限り得られるものはない","聞かれる前に連絡する"
"2022/04/26 23:31","1738","25022564","先輩からの知識が大事","分からないところを潰す感じで勉強する","やると決めたら楽しむ","決断が大事","最新の情報や仕組みを理解することが大事"
"2022/04/26 23:28","1737","22021210","何をするにも、とにかく楽しむ","自分だけじゃなく、みんなそれぞれが自分をちっぽけな存在だと感じている","波が来たら乗ってみる","波を作ってくれた人のためにも誠意を尽くす","ネットだけに頼らず、現場に足を運んでみる"
"2022/04/26 23:28","1735","22022382","やると決めたら楽しむ","与えられたことにひたむきに取り組む姿勢","波には発生源があり、それに応えるべきである","信頼は自信に繋がる","実績　信頼　自信といったプラスのスパイラルに持ち込めるやり切る力が必要"
"2022/04/26 23:28","1734","31020002","やると決めたら楽しむ","物事を俯瞰的に見る","周囲からの信頼が自信につながる","来た波には乗る","きっかけを自分のものにする"
"2022/04/26 23:27","1733","26022324","弁護士の仕事内容について","弁護士になることの厳しさ","やると決めたら楽しむ","司法修習生について","今と昔の学生の意識の違いについて"
"2022/04/26 23:27","1732","31022098","やると決めたら楽しむ","人に寄り添いすぎず客観的に見ること大切。時に厳しく","自分で考えて行動する","来た波に乗る全力で","実績・信頼・自信  正のスパイラル"
"2022/04/26 23:26","1731","22022404","弁護士や検察がやりあうのは年に数回","やると決めたら楽しむ","基本断らない","わからないことをクリアにしないと事業として展開しない","負け試合だと思ってもギリギリとんとんに持っていくような熱意"
"2022/04/26 23:25","1730","24021759","弁護士は役に立っていることを直接感じられる仕事","結果がわからないことでもやってみることが大事","やると決めたなら楽しむ","弁護士は第三者の目線を持たないといけない","自分の伸びしろを見つけ、現状に満足しない"
"2022/04/26 23:25","1729","25020452","やると決めたら楽しむ","ビジネスをする上で第三者的な視点を持たなければいけない。","現状に満足しない","来た波には乗る","色々なことに好奇心を持つ"
