"回答日時","受付番号","回答ユーザ","第3回:キーワード①","第3回:キーワード②","第3回:キーワード③","第3回:キーワード④","第3回:キーワード⑤"
"2022/10/07 22:18","1072","26020581","やると決めたら楽しむことが大切だということ","熱中してても、俯瞰的に見る視点が大切、第3者的視点を持つことが大切","自分で考え、行動することが大切だということ","満足せずに、「のびしろ」を見つけること、自覚することの大切さ","向こうから来る話を上手に自分のものにしていくためには、最終的な結果を想像しすぎない程度に来た波に乗ることが大切だということ"
"2022/10/07 22:14","1071","24022521","やると決めたら楽しむ","ポジティブ","弁護士の仕事は第三者的に全力を尽くすこと","第三者的な視点","自分で考え自分で行動する"
"2022/10/07 22:14","1070","29022290","やると決めたら楽しむ","自分の自信を高めること","自分で決めたことは必ずやりきる","人の役に立つ","自分で考えて行動していく"
"2022/10/07 22:06","1069","34022087","やると決めたら楽しむ","働く上で熱中するのは良いことだが、俯瞰的に見る","コミュニケーション能力、勉強の継続が重要","自分が役に立てることがあると気がついた時に自信がつく","きた波には乗る"
"2022/10/07 22:04","1068","26022230","やると決めたら楽しむと決める","人柄","俯瞰的に見る","弁護士だからといってほっといたらお金が降ってくるわけではない","波に乗る"
"2022/10/07 21:54","1067","23022563","やると決めたら楽しむ","自分で考えて行動する機会を逃さない","やり切ることで自信をつける","他者の利益のために自分の力を使う","何事においても経験する"
"2022/10/07 21:48","1066","26020054","やると決めたら楽しむ、楽しむと決めるということ","仕事を丸投げされると、自分で考えるようになったり、行動するようになるということ","熱中するのはいいが、全体を俯瞰して見ることも大切ということ","現状に満足せず、できないと思うことはのびしろと捉えるということ","来た波に乗る、結果まで想像しすぎないで波に乗ってみるということ"
"2022/10/07 21:37","1065","23021373","やると決めたら楽しむ。","第三者的な、俯瞰的な視点を持つ。","新人の頃から、自分で考えて自分でやる。","仕事の波が来たら乗り、一つ一つに真剣勝負する。","好奇心を持って自ら足を運び、インターンやアルバイトなどたくさんのことを経験する。"
"2022/10/07 21:36","1064","22020525","やると決めた事は楽しむこと","自分で考え行動すること","オファーしてくれた方に誠心誠意実績として返す","実績→信頼→自信という正のスパイラルを大切にする","やりきる力"
"2022/10/07 21:31","1063","26022394","やると決めたら楽しむことが大切","小さなことでも続けるととが大事である","この世の中は法律で回っている","自信がなくても、自分が人の役に立てることがある","人との出会いはすごく大切"
"2022/10/07 21:26","1062","23022037","1度決めたやることは楽しんでする","自分で考えて行動するようにさせてくれた人のおかげで今の自分がある","人の役に立つ実感を感じられる仕事である弁護士","実践、信頼、自信の繰り返しである仕事","能力の高い人に出会い挫折することもあるが、それも大切"
"2022/10/07 21:13","1061","22022234","やると決めたら楽しむ","第三者的な視点が必要","来た波に乗ってみる","努力をしない限りお金は降ってこない","実績を上げることで信頼を得、得た信頼が自信に繋がる"
"2022/10/07 21:04","1060","32022520","やると決めたら楽しむ","働くことで熱中することは良いが俯瞰的に見る","コミュニケーション能力、勉強の継続が必要である","自分が役に立てることはあると気がついた時に自信がつく","きたなみには乗る"
"2022/10/07 20:32","1059","22020109","自分が考えて自分が行動する","人との出会いが重要","好奇心を持って多様な経験をすること","大変なことでもやると決めたら楽しむ","波が来たら乗る、波を作っている人たちに対して誠心誠意返さなければならない"
"2022/10/07 20:28","1058","34022097","やりたい事に集中する","楽しい事ができたら全力で集中する","何かやると決めたら楽しむこと","自分で行動する","成長するためには周りの環境が大切な時もある"
"2022/10/07 20:10","1056","26022662","自分がちっぽけに思うのが大人の始まり","自分で考えて行動する","実績　自信　信頼のスパイラル","やると決めたら、楽しむ","いい上司に巡り合えるかもキャリア形成のポイント"
"2022/10/07 20:03","1055","22021600","やると決めたら楽しむ","第三者目線で俯瞰的思考","早いうちに多くの経験を","現状に満足しない向上心","来た波には乗りきっかけを作る"
"2022/10/07 20:00","1054","23021254","知らないと怖いものない","やると決めたら楽しむ","ならないといけないことはやる","成功が自信に","目の前に集中"
"2022/10/07 19:59","1053","26022175","やると決めたら楽しむ","自分で考えて、行動することを社会にでて新人の時からする","波にのるためには、まず波を作っている人に実績という形でかえす","実績をあげることによって、周囲の信頼を得る、そして、自信を得るということを繰り返す","自分のことをちっぽけと感じるのが大人の始まり"
"2022/10/07 19:58","1052","24021741","嫌と思うとできない。やると決めたら楽しむ事が大事。","熱中することは大事であるが、俯瞰的な視点も重要。","自分が役に立つと分かった時に自信がつく。","自分の存在がちっぽけに感じることが大人の始まり。","長期的な結果を考える前に、声をかけていただいたりしたら波に乗ってみる事も重要。"
